Filename,Avg_Posture_Deviation,Avg_Head_Movement_Magnitude,Sentiment,Speaker,Utterance,Avg_Raw_Pos_X,Avg_Raw_Pos_Y,Avg_Raw_Pos_Z,Avg_Head_Tilt,Avg_Head_Roll,Avg_Head_Pitch
dia499_utt12.mp4,0.06338661,0.028495198,neutral,Rachel,Who?,0.4270674,0.2982234,-0.41948873,-0.16409892,-156.59047,1.090882
dia499_utt15.mp4,0.024845194,0.008505088,positive,Phoebe,Yeah!,0.4804281,0.38535938,-0.9196166,0.6305689,-167.57417,112.57953
dia499_utt16.mp4,0.0046395063,0.001027041,negative,Rachel,Are you serious?!,0.49382815,0.3857899,-0.86378205,1.0817378,-167.88425,176.98524
dia499_utt17.mp4,0.08945047,0.012880584,positive,Phoebe,"Yeah, I locked him years ago!",0.5523834,0.3538801,-0.55909914,-18.829447,-153.0802,134.02847
dia499_utt18.mp4,0.04525364,0.034277905,positive,Rachel,"Wh… So… If neither of you are married by the time you’re 40, you’re gonna marry Joey.",0.5781344,0.2683705,-0.24718478,-14.089148,-123.19287,-85.36155
dia499_utt19.mp4,0.07626584,0.015055068,neutral,Phoebe,"Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.",0.6357967,0.30798188,-0.43798354,-22.208815,-145.87166,56.320713
dia499_utt2.mp4,0.06125544,0.015579872,neutral,Rachel,"Yeah, I’m pretty confident about that.",0.3209238,0.25656193,-0.17458141,14.162488,-130.85875,-154.0543
dia499_utt20.mp4,0.097810686,0.014743919,positive,Rachel,"Oh, seriously?",0.4934038,0.3042757,-0.463814,-13.05432,-152.15225,137.1372
dia499_utt21.mp4,0.031263214,0.016798887,neutral,Joey,"Yeah uh, what am I gonna do?",0.48564783,0.27686876,-0.3569016,-12.782146,-146.97542,108.81417
dia499_utt3.mp4,0.055166245,0.0064244173,positive,Rachel,That’s what makes it so easy for me to be 80% happy for Monica and Chandler!,0.37203178,0.25801766,-0.38659608,17.234886,-153.5466,-70.64929
dia499_utt4.mp4,0.06029305,0.008912194,neutral,Rachel,It would be nice to have a little guarantee though.,0.3281208,0.25902233,-0.3912811,21.741076,-155.1318,-129.04344
dia499_utt5.mp4,0.06813285,0.0074526095,neutral,Phoebe,What do you mean?,0.6446387,0.321797,-0.43855298,-20.132408,-146.90018,-59.06474
dia499_utt6.mp4,0.06427508,0.008640158,neutral,Rachel,"Well y’know, some people make deals with a friend, like if neither of them are married by the time they’re 40, they marry each other.",0.47466916,0.34099838,-0.51402307,8.72513,-152.84305,55.06572
dia499_utt7.mp4,0.07862451,0.008660524,neutral,Phoebe,You mean a backup?,0.50590724,0.33861715,-0.6392773,-16.124352,-156.49706,-175.74138
dia499_utt8.mp4,0.027851641,0.010777832,positive,Rachel,Exactly!,0.5105614,0.3621222,-0.3837302,4.5796356,-151.22014,172.49078
dia499_utt9.mp4,0.07527386,0.01727998,neutral,Phoebe,"Yeah, yeah I got that.",0.52905834,0.34194034,-0.6021523,-15.295853,-154.8585,-58.261723
dia49_utt0.mp4,0.035010953,0.010515628,neutral,Ross,"Well, not really.",0.551967,0.39260077,-0.46053076,-6.1859303,-148.83899,168.60332
dia49_utt1.mp4,0.04018406,0.015440509,neutral,Ross,"I mean technically it’s-it’s not against the rules or anything, but it is frowned upon.",0.5065513,0.36981252,-0.47851726,-7.057247,-146.00052,172.06354
dia49_utt10.mp4,0.01869716,0.054388806,neutral,Chandler,Hey.,0.40377653,0.21916711,-0.255371,-19.87722,-155.9373,-1.8480735
dia49_utt11.mp4,0.031410623,0.015320333,neutral,Joey,"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?",0.39087948,0.33612847,-0.5147927,-5.563646,-155.8734,173.91203
dia49_utt12.mp4,0.010166419,0.010100406,negative,Chandler,I couldn’t do it.,0.511833,0.35553747,-0.41623005,-2.3673341,-153.36018,-101.42069
dia49_utt13.mp4,0.027825892,0.01594613,negative,Joey,You couldn’t do it?!,0.42137176,0.3511488,-0.37078428,-7.694472,-148.7625,120.82518
dia49_utt14.mp4,0.033819705,0.008422232,neutral,Chandler,"Hey, relax I just need more time. We’re going to dinner tonight.",0.52342457,0.32168874,-0.43245935,-7.6486697,-150.48372,-171.13565
dia49_utt15.mp4,0.04650436,0.009465463,negative,Monica,What?! You’re going out with her again!,0.48349616,0.34286815,-0.5738922,-11.501331,-159.7649,171.92407
dia49_utt16.mp4,0.07677668,0.0,neutral,Ross,Going out with who?,0.47866973,0.37708235,-0.76190424,-18.954279,-166.83098,172.46857
dia49_utt17.mp4,0.016571349,0.038759142,neutral,Chandler,"Uh, Dana Keystone from college.",0.36414433,0.2596228,-0.17500605,-5.8041754,-134.8945,142.08263
dia49_utt18.mp4,0.010790227,0.01014896,positive,Ross,Oh yeah! Wasn’t she uh,0.41241574,0.29421434,-0.400149,-2.6550248,-148.46048,172.78708
dia49_utt19.mp4,0.007949613,0.004178003,neutral,Chandler,"No, that was Dana Caplin.",0.45922616,0.27986884,-0.44904885,2.0001867,-151.2688,-170.7861
dia49_utt2.mp4,0.032072216,0.03843596,negative,Ross,"Especially by that professor we ran into last night, Judgey von Holierthanthou.",0.47571167,0.3322743,-0.6340236,2.3496006,-161.6549,-111.0069
dia49_utt20.mp4,0.03446312,0.031006582,positive,Monica,Joey! You didn’t even know her!,0.55301493,0.29785064,-0.3065861,-11.580612,-137.7603,162.96768
dia49_utt21.mp4,0.044911593,0.028240323,negative,Joey,Ah whatever!,0.60541487,0.2780239,-0.37381262,-13.270811,-156.21046,-117.77037
dia49_utt3.mp4,0.07537709,0.0352295,positive,Monica,"Well Ross, you be careful now. You don’t want to get a reputation as y’know Professor McNailshisstudents.",0.4937768,0.34404662,-0.46370238,1.515676,-152.60443,-160.15073
dia49_utt4.mp4,0.05542537,0.019115612,negative,Ross,Yeah. What-what should I do?,0.63689345,0.33583796,-0.55551046,12.289414,-157.51428,-44.44769
dia49_utt5.mp4,0.027715007,0.039231107,neutral,Joey,"Well Ross, it seems pretty clear.",0.4592023,0.32757205,-0.29905102,-6.347281,-140.25671,-55.250687
dia49_utt6.mp4,0.049486,0.011236998,neutral,Joey,I mean what’s more important?,0.41855478,0.3282488,-0.2635414,-12.694997,-139.40749,174.84622
dia49_utt7.mp4,0.030661395,0.012043854,neutral,Joey,"What people think or how you feel, huh?",0.3834736,0.35640073,-0.25243014,-8.979064,-140.52342,172.34764
dia49_utt8.mp4,0.016712109,0.047222737,neutral,Joey,"Ross, you gotta follow your heart.",0.44736856,0.4004658,-0.2510214,-5.7541323,-137.6569,48.54431
dia49_utt9.mp4,0.098599635,0.016407432,positive,Monica,Joey that is so sweet.,0.55841976,0.35973072,-0.53427273,-22.007595,-156.93184,0.790211
dia4_utt0.mp4,0.017392164,0.021850096,positive,Rachel,Hey!,0.44814023,0.23997663,0.2213153,-103.41277,-42.727505,-26.717567
dia4_utt1.mp4,0.016208947,0.0,positive,Ross,Hi!,0.46098047,0.2996607,-0.08246256,-105.254,-120.854065,-127.55312
dia4_utt10.mp4,0.010943893,0.0062290193,positive,Rachel,Me too!,0.5458086,0.24721232,-0.12708715,-5.1880646,-129.25842,-144.72475
dia4_utt11.mp4,0.040349156,0.011108135,negative,Ross,"Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...",0.52279115,0.38029772,-0.37867388,7.458707,-144.68637,-157.5324
dia4_utt12.mp4,0.009856391,0.002704493,neutral,Rachel,I know.,0.4406801,0.45092767,-0.12002831,-7.0655766,-115.265564,-31.638872
dia4_utt13.mp4,0.0042201877,0.0011845358,neutral,Ross,Yeah.,0.43599987,0.45577794,-0.122724235,4.028722,-117.95344,-169.23424
dia4_utt14.mp4,0.013818905,0.007192466,neutral,Rachel,Yeah.,0.42261142,0.45404935,-0.009300604,77.16788,-92.008965,-112.90285
dia4_utt2.mp4,0.018268108,0.014783954,positive,Rachel,What are you doing here?,0.54157215,0.3278842,-0.045392793,37.296337,-107.19225,-108.42151
dia4_utt3.mp4,0.019616961,0.013119481,neutral,Ross,"Ah y'know, this building is on my paper route so I...",0.5489884,0.30830526,-0.18540886,10.393858,-135.04208,-148.02417
dia4_utt4.mp4,0.04239226,0.013780049,neutral,Rachel,Oh.,0.42970774,0.50972,-0.28125176,-21.795893,-139.66626,-16.941721
dia4_utt5.mp4,0.024132192,0.0,neutral,Ross,Hi.,0.40100822,0.4997866,0.2270638,169.69728,-28.201294,-25.955435
dia4_utt6.mp4,0.023229778,0.0,neutral,Rachel,Hi.,0.37908667,0.5055134,0.21251413,171.54231,-28.567804,-31.860693
dia4_utt7.mp4,0.029483307,0.014030528,neutral,Ross,How’d did it go?,0.50810575,0.44931227,-0.54824644,6.594566,-154.92122,-170.44084
dia4_utt8.mp4,0.029335853,0.01656814,positive,Rachel,"Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.",0.46148014,0.4842072,-0.063192286,-4.2505302,-100.34463,-66.800224
dia4_utt9.mp4,0.019817015,0.01427156,positive,Ross,I’m so proud of you.,0.55582803,0.23464996,-0.17034185,-5.8476815,-131.2083,-151.74292
dia500_utt0.mp4,0.024619017,0.019122576,neutral,Chandler,"Yeah, I’m sorry man.  You wanna go watch?",0.44473237,0.31449392,-0.27781865,-7.0510807,-145.89926,-27.414837
dia500_utt1.mp4,0.05183868,0.025055824,positive,Joey,Yeah!,0.3047412,0.377493,-0.40460503,-21.149242,-161.37527,170.51451
dia501_utt0.mp4,0.024105169,0.04412713,neutral,Tag,Good morning.,0.4323993,0.26121378,-0.39626998,-7.949571,-142.7469,79.3017
dia501_utt1.mp4,0.04960814,0.031162191,positive,Rachel,"Hi Tag! Hey, so did you have fun with uh, with Joey last night?",0.5177638,0.31868383,-0.49360272,-14.946534,-153.65625,158.45805
dia501_utt10.mp4,0.043607622,0.022991367,neutral,Tag,A little.,0.71326065,0.30458722,-0.59919643,15.675607,-174.48811,-177.78825
dia501_utt11.mp4,0.056488667,0.01912876,positive,Rachel,Yeah?,0.63607687,0.27982655,-0.37863526,19.327309,-160.17053,27.05267
dia501_utt12.mp4,0.037331995,0.01829285,neutral,Tag,How you doin’?,0.6146569,0.26845357,-0.53709024,-1.1195884,-156.3898,99.54937
dia501_utt2.mp4,0.03254756,0.030821586,positive,Tag,Oh yeah! We went to the Knicks game.,0.5353956,0.35203373,-0.3052871,11.419476,-150.93947,159.45724
dia501_utt3.mp4,0.058320805,0.009312909,positive,Rachel,Ohh that’s nice.,0.47483414,0.29727423,-0.61365825,-16.38131,-157.81241,175.81529
dia501_utt4.mp4,0.021049878,0.017913545,positive,Tag,Then we went to this bar and he hooked us up with all these women!,0.51454085,0.34821534,-0.32511863,0.78824395,-145.8202,67.8879
dia501_utt5.mp4,0.113515705,0.004308773,negative,Rachel,Wo-women? You mean like old women?,0.5021628,0.2985958,-0.4180637,-29.40967,-147.0589,176.7703
dia501_utt6.mp4,0.039510675,0.025721325,neutral,Tag,"Well kinda old, like 30.",0.53542966,0.353081,-0.33834758,2.6090858,-147.89148,163.69498
dia501_utt7.mp4,0.07153033,0.02368848,neutral,Rachel,Oh.,0.5048717,0.33896124,-0.5653192,3.5661101,-153.78677,-169.66074
dia501_utt8.mp4,0.044817742,0.021439278,positive,Tag,"And I never used to be able to just talk to girls in bars, but I got like 20 phone numbers last night.",0.5211876,0.31870964,-0.4143958,2.288714,-151.80211,74.49389
dia501_utt9.mp4,0.03477358,0.011793819,positive,Rachel,"That’s great! Wow man, so Joey must’ve really taught you some stuff huh?",0.47478646,0.34849745,-0.51863164,-7.9561224,-154.9792,-58.855648
dia502_utt0.mp4,0.010089775,0.03262075,positive,Monica,"Phoebe, we are so proud of you! You're amazing!",0.737023,0.3584766,-0.40345812,-1.4850078,-103.81913,-131.13554
dia502_utt1.mp4,0.007999587,0.0017731582,neutral,Phoebe,I know.,0.5469798,0.40228072,-0.8626709,-0.17490144,-159.70566,177.24115
dia502_utt2.mp4,0.07363694,0.0215219,positive,Rachel,So does it really hurt as bad as they say?,0.40859076,0.39441773,-0.31310984,-5.2522645,-138.27177,90.02227
dia503_utt0.mp4,0.020581737,0.23870084,negative,Monica,What did you just say?,0.5957637,0.69133055,-0.17830509,-19.22978,-122.25749,120.360664
dia503_utt1.mp4,0.0119689405,0.007672168,positive,Chandler,You roll another hard eight and we get married here tonight.,0.078116536,0.46085143,-0.24734111,4.3895493,-149.45837,169.85338
dia503_utt10.mp4,0.021133099,0.021223977,neutral,Drunken Gambler,It went under the table.,0.6350238,0.27189374,-0.46933585,-6.712134,-165.60005,-138.85162
dia503_utt11.mp4,0.032919798,0.026619116,negative,Monica,"Nobody move!  Okay, you look that way; I'll look this way!",0.71004117,0.23477447,-0.3829679,3.7149339,-161.09802,-171.14081
dia503_utt12.mp4,0.04228732,0.03560985,positive,Chandler,Here it is! Here it is!,0.88221073,0.4959093,-0.5412505,0.9653271,75.19467,-122.59394
dia503_utt13.mp4,0.030152535,0.013111749,neutral,Monica,That could be a four or a five. It's your call.,0.4725545,0.47152054,-1.2783712,-2.3751109,-57.303596,25.330812
dia503_utt14.mp4,0.03781978,0.010860299,neutral,Chandler,It's a four.,0.6030089,0.4591809,-1.6792191,6.6551013,-178.1344,-99.85172
dia503_utt15.mp4,0.011270009,0.008393192,neutral,Monica,I think so too.,0.44346982,0.481208,-1.1041232,-2.460981,-174.34532,178.23431
dia503_utt2.mp4,0.03251778,0.037207738,negative,Monica,Are you serious?!,0.39725125,0.47078237,-0.38584036,-9.234203,-149.28413,115.81741
dia503_utt3.mp4,0.036957256,0.029556014,positive,Chandler,Yes! I love you! I've never loved anybody as much as I love you.,0.6125721,0.40340486,-0.41118866,7.2120523,-150.0973,-97.8498
dia503_utt4.mp4,0.03872107,0.03941852,positive,Monica,I've never loved anybody as much as I love you.,0.457114,0.42762026,-0.36567274,-9.391834,-146.94823,-45.808445
dia503_utt5.mp4,0.03015945,0.030408533,positive,Chandler,"Okay, so if an eight comes up, we take it as a sign and we do it!",0.57662714,0.38117465,-0.36230573,-3.6044266,-143.31216,-136.90846
dia503_utt6.mp4,0.02487647,0.04164238,neutral,Chandler,What do you say?,0.5216574,0.41336668,-0.38669086,-1.7661732,-145.83853,71.44523
dia503_utt7.mp4,0.033541933,0.009902979,positive,Monica,Okay!,0.3905181,0.46766856,-0.3899423,-8.038472,-147.8744,175.23912
dia503_utt8.mp4,0.029802898,0.0049801916,positive,Chandler,Okay! Come on! Let's go! All right!,0.38737354,0.4880369,-0.4542258,-6.8334274,-152.24756,177.43616
dia503_utt9.mp4,0.032404754,0.063789114,negative,Chandler,Okay! That's a four! And where-where's the other one?,0.52378833,0.3582358,-0.3082556,0.52053756,-151.49387,-27.331549
dia504_utt0.mp4,0.046111036,0.032965224,positive,Joey,Well that’s it. I’m done. Whew!  There come the meat sweats.,0.5936843,0.3497865,-0.2409785,50.809715,-107.9026,7.2577662
dia504_utt1.mp4,0.022750122,0.005636722,positive,Monica,"Well Joey, we’re all…we’re all very proud of you.",0.34278542,0.37826142,-0.25912732,-6.590099,-147.7649,166.66396
dia504_utt10.mp4,0.011664938,0.011251378,neutral,Joey,Little bigger.,0.59471256,0.50680244,-0.13681929,2.0611405,-139.06406,-131.15944
dia504_utt11.mp4,0.02006407,0.008981421,positive,Joey,What?!,0.624465,0.28479254,-0.52757704,7.2274747,-164.72049,-179.05725
dia504_utt12.mp4,0.011783278,0.0028611356,negative,Joey,Are you afraid you’re gonna run out?!,0.6254411,0.2765149,-0.5473598,4.0738487,-165.1209,-179.64572
dia504_utt13.mp4,0.016611924,0.0011067613,negative,Joey,Cut me a real piece!,0.6262064,0.27921855,-0.55804086,5.628759,-165.60811,-179.54478
dia504_utt2.mp4,0.0123929605,0.0015713767,neutral,Chandler,"Yes, I believe we can expect a call from the President any moment now.",0.6663948,0.32417998,-1.146359,-2.8014336,-173.13531,-178.7524
dia504_utt3.mp4,0.027833909,0.03049166,neutral,Phoebe,Is there anything we can do for you?,0.63538235,0.32306302,-1.014665,-6.7270594,-170.67952,-178.52435
dia504_utt4.mp4,0.079141185,0.007442507,neutral,Joey,"No just, nobody press on my stomach.",0.4138908,0.32825,-0.45734563,-14.484091,-152.40622,-11.207293
dia504_utt5.mp4,0.01855515,0.0062631825,neutral,Rachel,You can keep those pants by the way.,0.43797243,0.36228973,-0.2262614,-4.507738,-129.63367,-155.36061
dia504_utt6.mp4,0.10829011,0.0054847198,positive,Joey,Whoa—hey—wh-wh-what do you got there? What is that? Pie?,0.39107582,0.41972634,-0.41058534,-27.735556,-149.86185,-175.16487
dia504_utt7.mp4,0.039190896,0.0036067176,neutral,Monica,"Yeah, you want some?",0.5924556,0.30995074,-0.5098233,-13.976617,-159.56808,-177.51682
dia504_utt8.mp4,0.08423062,0.026467938,positive,Joey,"Ah, just cut me a little sliver.",0.41497284,0.3682891,-0.4853055,-19.741104,-155.1766,-175.00938
dia504_utt9.mp4,0.10892844,0.0,neutral,Joey,A little bigger.,0.37426192,0.3768482,-0.49837965,-23.532465,-154.08727,-174.3306
dia505_utt0.mp4,0.029424336,0.04774479,positive,Ross,"Phoebe, oh my God! Wh-wh-what are you doing here?",0.4789209,0.28296235,-0.28662002,-13.603632,-152.60011,22.668379
dia505_utt1.mp4,0.010740173,0.00814474,neutral,Phoebe,"I need to talk to you, it’s pretty urgent. It’s about Monica and Chandler.",0.49115717,0.2696647,-0.326124,3.2806444,-141.6729,-105.20881
dia505_utt10.mp4,0.005677571,0.0039080335,neutral,Ross,"Umm, okay, yeah, sure. But wh-what’s wrong with Monica and Chandler?",0.45372376,0.34691745,-0.28939423,1.2478459,-139.8212,163.79852
dia505_utt11.mp4,0.028793124,0.01702431,neutral,Phoebe,Nothing..Why?,0.5652296,0.31990543,-0.3465971,6.493005,-138.44806,-135.6276
dia505_utt12.mp4,0.03469684,0.022245621,negative,Ross,"Phoebe, you said it was urgent!",0.47175187,0.40355557,-0.16340674,10.079487,-127.36067,73.79449
dia505_utt13.mp4,0.013630137,0.018496975,neutral,Phoebe,Oh yeah it is! I’m going to the movies and it starts in like five minutes.,0.55272096,0.30215198,-0.37555745,3.325685,-139.59328,-147.0445
dia505_utt14.mp4,0.009343987,0.0059118597,negative,Ross,Do you realize I have a classroom full of students?,0.45310637,0.35033062,-0.24722241,1.7374116,-135.34267,162.29747
dia505_utt15.mp4,0.045508087,0.023744574,neutral,Phoebe,"Oh, I’m sorry. I’m so rude. Does anyone want to come to the movies?",0.3797481,0.33679333,-0.41210672,2.9239852,-144.80246,121.13841
dia505_utt2.mp4,0.012845054,0.022824025,negative,Ross,Oh my God!,0.49494278,0.26504338,-0.16697395,2.4163718,-117.03731,45.13386
dia505_utt3.mp4,0.013611964,0.007244909,neutral,Ross,"Of course, of course.",0.49857894,0.2820081,-0.16100472,4.2637167,-126.6087,150.08649
dia505_utt4.mp4,0.03157467,0.114479035,neutral,Ross,"Umm, would you please excuse me for a moment?",0.5414611,0.414678,-0.28960222,5.0025043,-151.71538,175.08508
dia505_utt5.mp4,0.037677318,0.022987938,neutral,Ross,"Umm, do you know each other’s hometowns?",0.4171805,0.26986173,-0.39924392,-11.303277,-148.82156,136.40082
dia505_utt6.mp4,0.024799857,0.005828017,negative,Ross,Why don’t you…   Wh-what’s going on?,0.47102302,0.24421358,-0.2190947,-6.7205105,-144.4908,157.35162
dia505_utt7.mp4,0.022774832,0.01265689,neutral,Phoebe,"Well, umm, not much.",0.54312867,0.29063463,-0.39092624,7.4057326,-145.14067,-108.005554
dia505_utt8.mp4,0.026402913,0.007144683,neutral,Phoebe,"But, I was just thinking that since those guys just got engaged that maybe it would be nice if they had some privacy, y’know?",0.56981874,0.30409735,-0.3285569,6.3459253,-137.37659,-161.73119
dia505_utt9.mp4,0.026176678,0.0050560827,neutral,Phoebe,"So, could I just move in with you for a couple days?",0.5549196,0.2973705,-0.30385825,6.3066125,-134.57669,-159.2884
dia506_utt0.mp4,0.094265215,0.012509726,negative,Ross,"Look, look, there’s got to be a way we can work past this.",0.4809526,0.35211784,-0.38451734,-17.779953,-146.79976,168.15782
dia506_utt1.mp4,0.08540337,0.0093693985,negative,Ross,"Okay,  I can’t imagine, I can’t imagine my life without you.",0.4930778,0.3796261,-0.45091373,-15.571648,-153.70482,171.81812
dia506_utt10.mp4,0.022724502,0.009173646,negative,Ross,"Yeah, but this can’t be it, I mean.",0.4159004,0.25891924,-0.00299958,-3.5473251,-90.64143,-27.60131
dia506_utt11.mp4,0.047146317,0.0063467454,negative,Rachel,Then how come it is?,0.5450941,0.38900045,-0.7165823,8.4251795,-155.90134,-177.02246
dia506_utt2.mp4,0.08734657,0.019246127,negative,Ross,"Without, without these arms, and your face, and this heart.",0.5608228,0.41070777,-0.27950886,9.079123,-131.58774,52.71115
dia506_utt3.mp4,0.033048574,0.05313299,negative,Ross,"Your good heart Rach,  and, and....",0.5960515,0.4899822,-0.1808499,26.46438,-139.32405,140.84857
dia506_utt4.mp4,0.037041623,0.0107519915,neutral,Rachel,No.,0.5358151,0.41166103,-0.7976818,-7.2418966,-158.0634,-177.18726
dia506_utt5.mp4,0.037485424,0.002132504,negative,Rachel,"I can’t, you’re a totally different person to me now.",0.53059524,0.39590764,-0.7854752,6.4802217,-159.19725,-177.0445
dia506_utt6.mp4,0.029563658,0.014546874,negative,Rachel,"I used to think of you as somebody that would never, ever hurt me, ever.",0.4798515,0.4919113,-0.7700408,-1.9735713,-165.59538,-176.90309
dia506_utt7.mp4,0.03761763,0.04794484,negative,Rachel,"God, and now I just can’t stop picturing with her, I can’t,  it doesn’t matter what you say, or what you do, Ross.",0.48893204,0.48647046,-0.62703675,-2.2744021,-154.83101,20.9106
dia506_utt8.mp4,0.020220391,0.040021475,negative,Rachel,"It’s just changed, everything.",0.33712745,0.24731031,-0.32628378,-0.6917462,-158.54321,143.72063
dia506_utt9.mp4,0.039440803,0.0020869542,negative,Rachel,Forever.,0.51630086,0.4075939,-0.6667935,7.1048822,-153.85046,-175.769
dia507_utt0.mp4,0.031498574,0.019074295,neutral,Monica,"Windows are clean, candels are lit.",0.49613297,0.9806968,-0.17109558,84.185905,-133.12906,-72.580666
dia507_utt1.mp4,0.025804695,0.049203567,positive,Monica,"Uh, belt's to tight, gotta change the belt.",0.4586998,0.87104404,-0.17990981,36.393818,-132.54114,35.973537
dia507_utt10.mp4,0.050311677,0.03750045,positive,Rachel,Could tonight be the Night?,0.4691378,0.48790812,-0.83533245,2.323598,-164.46649,-46.97101
dia507_utt11.mp4,0.012967582,0.027389219,neutral,Monica,I don't know.,0.3336835,0.3347975,-0.30606666,9.916758,-152.71503,-163.80655
dia507_utt12.mp4,0.019815223,0.028589578,positive,Monica,Look he's a great guy and I love being with him but... you know.,0.48733,0.29358333,-0.1412209,-7.790022,-118.00941,-122.39753
dia507_utt13.mp4,0.02611151,0.010201054,positive,Monica,"Things happen, and they happen.",0.42106718,0.27108318,-0.28156352,8.552149,-154.80096,-168.05598
dia507_utt14.mp4,0.012971204,0.016118703,neutral,Monica,You don't plan these things.,0.4647193,0.26049522,-0.31747973,4.5918255,-154.36588,-176.0449
dia507_utt15.mp4,0.031956516,0.031891964,neutral,Rachel,"So, did you shave your legs?",0.51312965,0.43464872,-1.0393474,-8.385433,-167.31801,-174.29282
dia507_utt16.mp4,0.0060011446,0.004047417,neutral,Monica,Yeah.,0.4497665,0.25218964,-0.4223974,1.2718151,-154.58159,-173.80566
dia507_utt2.mp4,0.012006981,0.054651093,neutral,Monica,Did I turn the fish?,0.53936183,0.67558926,0.014485538,18.302078,-5.4329734,80.77898
dia507_utt3.mp4,0.055417217,0.1130648,neutral,Monica,"No, cause I made lasagne.",0.48862952,0.59581435,-0.24338306,-9.726215,51.929844,-100.24818
dia507_utt4.mp4,0.04555929,0.023497384,negative,Monica,Am I out of control?,0.4711948,0.21556963,-0.24085261,5.075472,-133.75627,-147.37253
dia507_utt5.mp4,0.07543855,0.02220808,neutral,Rachel,Just a touch.,0.4715818,0.42856258,-0.75265706,-21.937366,-168.95364,-178.64677
dia507_utt6.mp4,0.15522988,0.026132707,neutral,Rachel,"Mon, I don't understand.",0.5146546,0.47869393,-0.7427415,-38.898212,2.256642,58.12918
dia507_utt7.mp4,0.14256422,0.018688155,negative,Rachel,"I mean, you've been dating this guy since like, what... his midterms?",0.5100563,0.45708698,-0.5722641,-51.59293,-107.6072,158.89815
dia507_utt8.mp4,0.055291563,0.026679132,positive,Rachel,"I mean, why all the sudden are you so... Oh.",0.4950151,0.39137283,-0.5149634,1.8443394,-156.88115,-81.48702
dia507_utt9.mp4,0.030785024,0.044810597,neutral,Monica,What?,0.56611764,0.31343457,-0.34791118,6.004917,-155.78864,172.9682
dia508_utt0.mp4,0.083529994,0.016661942,negative,Joey,Ross!,0.5019115,0.30468085,-0.5915878,-20.744549,-161.67296,-174.71764
dia508_utt10.mp4,0.017655773,0.010070726,neutral,Joey,"Hmm, noodle soup.",0.48798144,0.3821481,-0.46335396,-3.8154786,-163.07384,-174.97523
dia508_utt11.mp4,0.0090385955,0.0076388335,neutral,The Casting Director,"Y'know, that's-that's fine, but the line is, ""Hmm, soup.""",0.60650253,0.24308027,-0.42326498,2.2109249,-156.39879,-175.46861
dia508_utt12.mp4,0.0075885155,0.00747769,negative,Joey,"Oh, what did I say?",0.58783865,0.35489273,-0.59277374,-1.5490866,-162.00722,-177.50372
dia508_utt13.mp4,0.009473632,0.012707779,neutral,The Casting Director,"Hmm, noodle soup.",0.6002236,0.28073654,-0.39912835,1.8268209,-154.8794,-173.6885
dia508_utt14.mp4,0.017842624,0.024167685,positive,Joey,How's that different?  Oh! Yeah!,0.57951003,0.34914666,-0.46727315,-4.0070333,-160.72945,-98.8207
dia508_utt15.mp4,0.028801858,0.016683822,neutral,The Casting Director,"All right, let's try one.",0.5576301,0.26533958,-0.48005795,-7.126043,-154.84343,-85.2132
dia508_utt16.mp4,0.010742404,0.004024459,neutral,Joey,"Hmm, noodle soup.",0.5911647,0.32653,-0.34521255,-2.8860729,-165.36432,177.32939
dia508_utt17.mp4,0.011874192,0.0058994154,neutral,The Casting Director,Okay. Let's do it again.,0.5419682,0.26765278,-0.5592439,-2.8661246,-158.25298,-175.91255
dia508_utt18.mp4,0.001622816,0.0017005939,neutral,Joey,Okay.,0.5471981,0.28031516,-0.51026493,-0.29004225,-156.51872,-176.62918
dia508_utt19.mp4,0.0033391505,0.010339103,negative,Joey,"Hmm, soup.  I mean, noodle soup. I mean soup!",0.5172464,0.4426705,-0.7426884,-0.71448153,-175.89949,-175.86935
dia508_utt2.mp4,0.04278389,0.06896215,neutral,The Casting Director,"Okay, Raymond, Joey you're up.",0.3970916,0.60485905,-0.21699777,-11.515139,-159.73544,49.976406
dia508_utt20.mp4,0.03685113,0.0117584225,negative,Raymond,COME ON!!!!,0.29345542,0.53150564,-0.04273046,24.68592,-111.665436,115.141045
dia508_utt21.mp4,0.03424173,0.17798994,negative,The Casting Director,Y'know what? We need to move on.,0.5026341,0.4226145,-0.43548965,9.814759,-163.07043,-45.165768
dia508_utt22.mp4,0.012922316,0.031029928,negative,Joey,"No! No! I-I can do it one more time! See? Look!  Hmm, noodle soup. Damnit!",0.5790571,0.37232855,-0.34813586,0.69607556,-123.330795,51.20102
dia508_utt3.mp4,0.021995302,0.024409704,positive,Joey,Hi!,0.8529538,0.26312304,-0.10071286,25.491064,-125.22062,-152.26933
dia508_utt4.mp4,0.045059886,0.054245986,neutral,The Casting Director,"Okay, uh well, let's try one. Whenever you guys are ready.",0.70190567,0.44367635,-0.54251814,6.4648504,-163.17462,-132.4109
dia508_utt5.mp4,0.021126874,0.011572682,negative,Joey,Uh-oh.,0.7058344,0.29168397,-0.20192571,1.2802997,-145.5483,146.35143
